year,entry_url,pdf_url,filename,status,error,timestamp
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_20.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_20.pdf,boletim_epidemiologico_svs_20.pdf,downloaded,,2026-06-05T19:27:02+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_21.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_21.pdf,boletim_epidemiologico_svs_21.pdf,downloaded,,2026-06-05T19:27:04+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_22-2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_22-2.pdf,boletim_epidemiologico_svs_22-2.pdf,downloaded,,2026-06-05T19:27:06+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_23.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_23.pdf,boletim_epidemiologico_svs_23.pdf,downloaded,,2026-06-05T19:27:07+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_26.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_26.pdf,boletim_epidemiologico_svs_26.pdf,downloaded,,2026-06-05T19:27:09+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_27.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_27.pdf,boletim_epidemiologico_svs_27.pdf,downloaded,,2026-06-05T19:27:12+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_28.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_28.pdf,boletim_epidemiologico_svs_28.pdf,downloaded,,2026-06-05T19:27:13+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_29.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_29.pdf,boletim_epidemiologico_svs_29.pdf,downloaded,,2026-06-05T19:27:15+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_3.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_3.pdf,boletim_epidemiologico_svs_3.pdf,downloaded,,2026-06-05T19:27:17+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_30-3.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_30-3.pdf,boletim_epidemiologico_svs_30-3.pdf,downloaded,,2026-06-05T19:27:19+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_31.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_31.pdf,boletim_epidemiologico_svs_31.pdf,downloaded,,2026-06-05T19:27:21+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_32-1.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_32-1.pdf,boletim_epidemiologico_svs_32-1.pdf,downloaded,,2026-06-05T19:27:25+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_33_final.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_33_final.pdf,boletim_epidemiologico_svs_33_final.pdf,downloaded,,2026-06-05T19:27:27+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_34_v2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_34_v2.pdf,boletim_epidemiologico_svs_34_v2.pdf,downloaded,,2026-06-05T19:27:28+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_35.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_35.pdf,boletim_epidemiologico_svs_35.pdf,downloaded,,2026-06-05T19:27:30+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_36.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_36.pdf,boletim_epidemiologico_svs_36.pdf,downloaded,,2026-06-05T19:27:32+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_37_v2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_37_v2.pdf,boletim_epidemiologico_svs_37_v2.pdf,downloaded,,2026-06-05T19:27:33+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_38-para-resumo.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_38-para-resumo.pdf,boletim_epidemiologico_svs_38-para-resumo.pdf,downloaded,,2026-06-05T19:27:36+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_39.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_39.pdf,boletim_epidemiologico_svs_39.pdf,downloaded,,2026-06-05T19:27:38+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_4.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_4.pdf,boletim_epidemiologico_svs_4.pdf,downloaded,,2026-06-05T19:27:40+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_40.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_40.pdf,boletim_epidemiologico_svs_40.pdf,downloaded,,2026-06-05T19:27:43+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_41-2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_41-2.pdf,boletim_epidemiologico_svs_41-2.pdf,downloaded,,2026-06-05T19:27:44+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_42-1.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_42-1.pdf,boletim_epidemiologico_svs_42-1.pdf,existing,,2026-06-05T19:27:46+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_43.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_43.pdf,boletim_epidemiologico_svs_43.pdf,downloaded,,2026-06-05T19:27:46+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_44-2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_44-2.pdf,boletim_epidemiologico_svs_44-2.pdf,downloaded,,2026-06-05T19:27:48+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_45.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_45.pdf,boletim_epidemiologico_svs_45.pdf,downloaded,,2026-06-05T19:27:50+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_5.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_5.pdf,boletim_epidemiologico_svs_5.pdf,downloaded,,2026-06-05T19:27:52+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_6_anomalias.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_6_anomalias.pdf,boletim_epidemiologico_svs_6_anomalias.pdf,downloaded,,2026-06-05T19:27:53+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_7.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_7.pdf,boletim_epidemiologico_svs_7.pdf,downloaded,,2026-06-05T19:27:55+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_8.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_8.pdf,boletim_epidemiologico_svs_8.pdf,downloaded,,2026-06-05T19:27:56+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_9-1.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_9-1.pdf,boletim_epidemiologico_svs_9-1.pdf,downloaded,,2026-06-05T19:27:58+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_dia-mundial-da-malaria.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_epidemiologico_svs_dia-mundial-da-malaria.pdf,boletim_epidemiologico_svs_dia-mundial-da-malaria.pdf,downloaded,,2026-06-05T19:28:00+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_hanseniase_internet_-2.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/boletim_hanseniase_internet_-2.pdf,boletim_hanseniase_internet_-2.pdf,downloaded,,2026-06-05T19:28:02+00:00
2021,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/bpletim-epidemiologico-vol-52-no-46.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2021/bpletim-epidemiologico-vol-52-no-46.pdf,bpletim-epidemiologico-vol-52-no-46.pdf,downloaded,,2026-06-05T19:28:07+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no30.pdf,boletim-epidemiologico-vol-53-no30.pdf,downloaded,,2026-06-05T19:28:18+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no-08.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no-08.pdf,boletim-epidemiologico-vol-53-no-08.pdf,downloaded,,2026-06-05T19:28:23+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no-09.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no-09.pdf,boletim-epidemiologico-vol-53-no-09.pdf,downloaded,,2026-06-05T19:28:24+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no03.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no03.pdf,boletim-epidemiologico-vol-53-no03.pdf,downloaded,,2026-06-05T19:28:27+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no04.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no04.pdf,boletim-epidemiologico-vol-53-no04.pdf,downloaded,,2026-06-05T19:28:28+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no05.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no05.pdf,boletim-epidemiologico-vol-53-no05.pdf,downloaded,,2026-06-05T19:28:30+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no06/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no06/@@download/file,boletim-epidemiologico-vol-53-no06.pdf,downloaded,,2026-06-05T19:28:32+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no07.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no07.pdf,boletim-epidemiologico-vol-53-no07.pdf,downloaded,,2026-06-05T19:28:35+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no1.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no1.pdf,boletim-epidemiologico-vol-53-no1.pdf,downloaded,,2026-06-05T19:28:38+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no11.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no11.pdf,boletim-epidemiologico-vol-53-no11.pdf,downloaded,,2026-06-05T19:28:40+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no12.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no12.pdf,boletim-epidemiologico-vol-53-no12.pdf,downloaded,,2026-06-05T19:28:42+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no13.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no13.pdf,boletim-epidemiologico-vol-53-no13.pdf,downloaded,,2026-06-05T19:28:46+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no15.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no15.pdf,boletim-epidemiologico-vol-53-no15.pdf,downloaded,,2026-06-05T19:28:49+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no16/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no16/@@download/file,boletim-epidemiologico-vol-53-no16.pdf,downloaded,,2026-06-05T19:28:51+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no17.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no17.pdf,boletim-epidemiologico-vol-53-no17.pdf,downloaded,,2026-06-05T19:28:55+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no18/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no18/@@download/file,boletim-epidemiologico-vol-53-no18.pdf,failed,"('Connection broken: IncompleteRead(2930752 bytes read, 1556693 more expected)', IncompleteRead(2930752 bytes read, 1556693 more expected))",2026-06-05T19:28:58+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no19/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no19/@@download/file,boletim-epidemiologico-vol-53-no19.pdf,downloaded,,2026-06-05T19:29:02+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no20/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no20/@@download/file,boletim-epidemiologico-vol-53-no20.pdf,downloaded,,2026-06-05T19:29:06+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no21/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no21/@@download/file,boletim-epidemiologico-vol-53-no21.pdf,downloaded,,2026-06-05T19:29:09+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no22.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no22.pdf,boletim-epidemiologico-vol-53-no22.pdf,downloaded,,2026-06-05T19:29:13+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no23/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no23/@@download/file,boletim-epidemiologico-vol-53-no23.pdf,downloaded,,2026-06-05T19:29:16+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no24/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no24/@@download/file,boletim-epidemiologico-vol-53-no24.pdf,downloaded,,2026-06-05T19:29:20+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no25/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no25/@@download/file,boletim-epidemiologico-vol-53-no25.pdf,downloaded,,2026-06-05T19:29:24+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no26/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no26/@@download/file,boletim-epidemiologico-vol-53-no26.pdf,downloaded,,2026-06-05T19:29:27+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no27/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no27/@@download/file,boletim-epidemiologico-vol-53-no27.pdf,downloaded,,2026-06-05T19:29:31+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no28/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no28/@@download/file,boletim-epidemiologico-vol-53-no28.pdf,downloaded,,2026-06-05T19:29:34+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no29/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no29/@@download/file,boletim-epidemiologico-vol-53-no29.pdf,downloaded,,2026-06-05T19:29:37+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no30.pdf/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no30.pdf,boletim-epidemiologico-vol-53-no30.pdf,existing,,2026-06-05T19:29:39+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no31/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no31/@@download/file,boletim-epidemiologico-vol-53-no31.pdf,downloaded,,2026-06-05T19:29:39+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no32/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no32/@@download/file,boletim-epidemiologico-vol-53-no32.pdf,downloaded,,2026-06-05T19:29:42+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no33/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no33/@@download/file,boletim-epidemiologico-vol-53-no33.pdf,downloaded,,2026-06-05T19:29:45+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no34/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no34/@@download/file,boletim-epidemiologico-vol-53-no34.pdf,downloaded,,2026-06-05T19:29:48+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no35/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no35/@@download/file,boletim-epidemiologico-vol-53-no35.pdf,downloaded,,2026-06-05T19:29:51+00:00
2022,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no36/view,https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2022/boletim-epidemiologico-vol-53-no36/@@download/file,boletim-epidemiologico-vol-53-no36.pdf,downloaded,,2026-06-05T19:29:54+00:00
